open_time,open,high,low,close,volume,close_time,quote_asset_volume,trades,taker_buy_base,taker_buy_quote,ignore,datetime
1732738500000,3609.10,3626.35,3608.73,3615.47,62446.862,1732739399999,225975939.12456,90139,34697.088,125565128.19057,0,2024-11-27 20:15:00
1732739400000,3615.48,3624.54,3606.61,3623.0,33785.046,1732740299999,122156673.29782,73251,16611.315,60076151.97775,0,2024-11-27 20:30:00
1732740300000,3623.00,3634.05,3610.59,3626.98,51962.565,1732741199999,188207686.96204,86308,28760.481,104191988.09189,0,2024-11-27 20:45:00
1732741200000,3627.00,3648.79,3622.09,3641.77,83223.567,1732742099999,302865130.47938,131399,41998.663,152841044.27207,0,2024-11-27 21:00:00
1732742100000,3641.76,3646.15,3618.11,3623.67,56709.423,1732742999999,205912848.14003,85362,21833.598,79265719.23240,0,2024-11-27 21:15:00
1732743000000,3623.68,3642.79,3615.52,3630.6,31698.715,1732743899999,114973330.89427,60436,17926.722,65022902.06464,0,2024-11-27 21:30:00
1732743900000,3630.60,3645.3,3624.53,3635.29,39498.782,1732744799999,143564570.02932,65238,16563.659,60184909.10807,0,2024-11-27 21:45:00
1732744800000,3635.30,3665.2,3634.63,3653.49,62835.584,1732745699999,229520587.12171,101442,33641.700,122889987.56349,0,2024-11-27 22:00:00
1732745700000,3653.48,3677.8,3647.41,3670.39,75004.371,1732746599999,275207579.07215,104126,39185.993,143784099.92675,0,2024-11-27 22:15:00
1732746600000,3670.38,3671.95,3657.6,3659.05,28461.531,1732747499999,104300484.66838,45919,14255.792,52242092.79818,0,2024-11-27 22:30:00
1732747500000,3659.05,3675.0,3650.0,3668.3,33757.413,1732748399999,123609621.60033,57561,15502.676,56772861.45829,0,2024-11-27 22:45:00
1732748400000,3668.30,3688.0,3655.0,3658.98,68837.721,1732749299999,252948508.11428,102216,33075.309,121594496.03562,0,2024-11-27 23:00:00
1732749300000,3658.97,3683.88,3657.43,3667.06,46563.894,1732750199999,170997236.96613,85111,23642.107,86808499.95786,0,2024-11-27 23:15:00
1732750200000,3667.06,3685.0,3661.23,3675.88,34660.809,1732751099999,127394548.96691,69554,18388.087,67591914.20394,0,2024-11-27 23:30:00
1732751100000,3675.87,3676.99,3653.58,3655.88,57560.284,1732751999999,210878943.28489,64635,20324.794,74456688.15801,0,2024-11-27 23:45:00
1732752000000,3655.89,3661.2,3636.03,3641.54,81157.084,1732752899999,295981437.31815,99513,31912.816,116402788.85292,0,2024-11-28 00:00:00
